sent_type,university,sent_id,aligned_to,original_sentence,eng_translation,zh_translation,cs_word_id,first_cs_word_form,first_cs_word_translation,preceding_word,preceding_word_translation,ngram_eng,ngram_zh,dep_eng,dep_zh ,word_freq_zh,word_freq_eng,cs_word_pos_zh,cs_word_pos_eng,cs_word_length_zh,cs_word_length_eng,sentence_length_zh,ngram_surp_zh,dep_surp_zh,ngram_surp_eng,dep_surp_eng,cs_back_word,,governor_first_cs_word_trans,deprel_first_cs_word_trans,surprisal_values,average_surprisal,bilingual_corpus_frequency_negative_log_first_cs_word,bilingual_corpus_frequency_negative_log_first_cs_word_trans,length_first_cs_word_form,dependency_distance,if_it_is_root,if_previous_word_is_punctuation,surprisal_of_previous_word,surprisal_first_cs_word_trans
code-switch,PSU,1109,PSU_385,房子 里 基本 的 家具 都 有 （ 床 是 twin size 的 ） ， utility 全 包 。,The house has all basic furniture (beds are twin size) and all utilities.,房子 里 基本 的 家具 都 有 （ 床 是 双胞胎 大 小 的 ） ， 设备 全 包 。,11,twin,双胞胎,是,is,is twin,是 双胞胎,amod twin size,nummod 双 胞胎,41.78587113200980,11.6496309,NN,NNP,3,4,20,4.410765,2.4727943,4.6178174,3.5129318,的,,12,nsubj,5.512905 1.228798 4.147828 0.9988002 4.705534 1.819422 1.201748 3.654492 5.556249 2.435517 4.410765 3.956929 2.821155 1.847239 3.110799 0.7592854 5.316256 3.774943 4.892569 1.164418,3.1657825800000000,9.614349875751650,,4,1,0,0,2.435517,4.410765
code-switch,PSU,1112,PSU_4544,但 地下室 有 一 个 full bath 可以 使用 ， 不 会 有 冲突 。,"But there is a full bath in the basement, so there will be no conflict.",但 地下室 有 一 个 完整 浴室 可以 使用 ， 不 会 有 冲突 。,6,full,完整,个,a,a full,个 完整,amod full bath,amod 完整 浴室,36.35661962183300,8.50285884,JJ,JJ,2,4,15,3.453533,2.564381,2.899557,2.5750613,可以,,7,amod,2.92147 6.14063 1.838849 1.306591 5.503237 3.453533 6.559856 3.371948 1.705318 1.493927 2.534266 2.865629 2.047401 3.121724 0.7054361,3.0379876733333300,7.83785787865438,10.625950787430100,4,1,0,0,5.503237,3.453533
code-switch,PSU,1113,PSU_3094,快要 回去 了 ， 转让 meal plan 十 次 午餐 卡 。,I'm going home soon. I'll transfer my meal plan for ten times.,快要 回去 了 ， 转让 饮食 计划 十 次 午餐 卡 。,6,meal,饮食,转让,The transfer,The transfer meal,转让 饮食,compound meal plan,obj 转让 饮食,37.907847515254800,10.6642747,NN,NN,2,4,12,5.440218,5.5452476,5.2337904,4.8354235,十,,7,compound:nn,5.63728 5.453061 1.352793 0.7514991 5.769691 5.440218 2.677911 4.315816 2.123963 5.986596 4.525123 1.590633,3.8020486750000000,12.012245148550000,12.012245148550000,4,1,0,0,5.769691,5.440218
code-switch,PSU,1114,PSU_1321,因为 是 单独 一 层 ， 有 独立 卫生间 ， 所以 应该 是 男女 都 可以 住 ， 但 prefer 男生 。,"It is a separate floor with a separate bathroom, so it is open to both men and women, but prefer men.",因为 是 单独 一 层 ， 有 独立 卫生间 ， 所以 应该 是 男女 都 可以 住 ， 但 比较 喜欢 男生 。,20,prefer,比较,但,but,but prefer,但 比较,conj open prefer,advmod 比较 喜欢,34.683706060306700,10.7546815,AD,VB,2,6,23,3.661933,2.893128,4.4213586,3.596607,男生,,21,advmod,2.896955 1.939256 4.097291 1.126606 2.51949 0.9225406 1.905911 3.26468 2.684893 1.063136 2.48344 2.85427 0.827839 4.477774 1.952116 0.9602329 4.502783 1.37931 1.407603 3.661933 2.399467 3.436539 1.750714,2.3702078043478300,9.527338498762020,8.456897087060600,6,1,0,0,1.407603,3.661933
code-switch,PSU,1120,PSU_450,没有 party ， 不 会 打扰 你 。,"No party, won't bother you.",没有 派对 ， 不 会 打扰 你 。,2,party,派对,没有,There is no,There is no party,没有 派对,root party,obj 没有 派对,40.895667412354000,8.80624243,NN,NNP,2,5,8,4.509191,4.4959226,7.3778577,4.3448977,不,,1,dobj,3.923701 4.509191 0.8810064 2.961641 2.865629 4.850398 1.571177 0.8059883,2.7960914625,8.183603752060920,12.012245148550000,5,1,0,0,3.923701,4.509191
code-switch,PSU,1121,PSU_5842,有意 ， 本人 phd 新生 ， 性格 不 爱 折腾 ， 无 不良 嗜好 ， 有意 lease 。,I am a new PHD student. I don't like to toss about and have no bad habits. I intend to lease.,有意 ， 本人 研究生 新生 ， 性格 不 爱 折腾 ， 无 不良 嗜好 ， 有意 租金 。,17,lease,租金,有意,intentionally,intentionally lease,有意 租金,xcomp intend lease,obj 有意 租金,38.294004937140900,11.2462142,NN,NN,2,5,18,5.739749,5.5849485,7.9823337,5.4880114,新生,,16,dobj,5.512905 2.210432 4.685486 5.320862 3.48235 1.488493 4.460637 2.41197 2.890359 7.362724 0.5365584 3.484731 4.183483 6.578857 0.7883704 4.678087 5.739749 1.137612,3.7196481000000000,7.34880605443795,9.304194947447810,5,1,0,0,4.678087,5.739749
code-switch,PSU,1122,PSU_1061,完 了 以后 你 就 登录 ， 然后 选 【 access my clearances 】 ， 【 create clearance application 】 然后 根据 要求 再 填 一 大 堆 信息 ， 然后 网上 付款 。,"After that, you log in, select ""Access My Clearances"", ""Create Clearances Application"" and fill in a bunch of information according to the request, and then pay online.",完 了 以后 你 就 登录 ， 然后 选 【 进入 我 的 权限 】 ， 【 创建 权限 申请 】 然后 根据 要求 再 填 一 大 堆 信息 ， 然后 网上 付款 。,11,access,进入,【,【,【 access,【 进入,xcomp select access,conj 选 进入,35.77100110209160,9.72966121,VV,NN,2,6,35,3.746648,4.7579403,7.010546,3.4904375,然后,,9,parataxis:prnmod,5.478143 2.802476 3.726462 3.259129 1.951139 5.916139 1.387282 2.950983 4.041752 5.415688 3.746648 3.786757 0.428147 4.683015 5.503481 1.191112 1.253661 3.864171 5.341079 3.199728 5.334296 4.071126 2.453605 3.692746 3.473298 3.884444 2.533402 6.595811 5.194051 4.260931 0.8124216 2.370732 5.153377 3.688423 0.8831097,3.5522504371428600,12.012245148550000,11.319097967990100,6,2,0,1,4.041752,3.746648
code-switch,PSU,1132,PSU_129,fee 里面 （ 只 用 交 一 次 ） 周边 环境 ： 离 公交 车站 近 。,Surrounding: Close to bus station.,钱 里面 （ 只 用 交 一 次 ） 周边 环境 ： 离 公交 车站 近 。,1,fee,钱,<s>,<s>,<s> fee,<s> 钱,root fee,nmod 钱 里面,36.23025673993640,10.8122823,NN,NN,1,3,17,4.461753,4.3183684,1.5428543,5.0058584,里面,,2,compound:nn,4.461753 5.158369 2.575188 3.533079 3.686221 4.483277 2.815493 1.474162 2.403664 5.000468 4.660242 2.873678 4.667363 5.235991 4.135591 4.211543 1.819442,3.717383764705880,9.614349875751650,10.220485679322000,3,1,0,,,4.461753
code-switch,PSU,1134,PSU_7475,master of liberal arts 都 适用 。,Master of Liberal Arts,文科 硕士 都 适用 。,1,master,文科,<s>,<s>,<s> master,<s> 文科,root master,nmod 文科 硕士,39.835213784286100,9.66048174,NN,NNP,2,6,5,5.445959,4.669099,5.822947,4.685544,都,,2,compound:nn,5.445959 2.218986 4.50124 3.406899 0.4538914,3.20539508,9.709660055555970,12.012245148550000,6,1,0,,,5.445959
code-switch,PSU,1136,PSU_1436,本人 5/23 回国 低价 转让 one bedroom apartment .,I will transfer One Bedroom Apartment at a low price on May 23.,本人 5/23 回国 低价 转让 单 卧室 公寓 。,6,one,单,转让,The transfer,The transfer one,转让 单,nummod one apartment,nummod 单 卧室,36.275303956294500,6.19078355,JJ,CD,1,3,9,4.932808,2.9174585,3.105353,1.5246245,,,7,amod,5.073573 10.51329 4.464895 6.564663 2.149022 4.932808 4.036446 2.744706 0.9741421,4.605949455555560,9.527338498762020,10.625950787430100,3,1,0,0,2.149022,4.932808
code-switch,PSU,1140,PSU_3610,有 自己 独立 的 卫生间 ， 只 需 share 浴室 。,"Have their own independent bathroom, only need to share the bathroom.",有 自己 独立 的 卫生间 ， 只 需 公共 的 浴室 。,9,share,公共,需,Need to be,Need to be share,需 公共,xcomp need share,amod 公共 的 浴室,35.83676799432040,9.48778941,JJ,NN,2,5,12,5.108314,2.0958445,3.6177056,3.9009426,浴室,,11,amod,2.715695 2.967204 1.73609 0.1858511 4.02017 0.8566467 3.122243 3.923427 5.108314 1.943345 5.100276 0.762357,2.7034682333333300,7.7081800553458500,10.066334999494700,5,2,0,0,3.923427,5.108314
code-switch,PSU,1141,PSU_1454,一起 新 签 lease ， 自己 顶 一下,Sign Lease together and push it yourself,一起 新 签 租金 ， 自己 顶 一下,4,lease,租金,签,sign,sign lease,签 租金,xcomp sign lease,nsubj 租金 一下,38.294004937140900,11.2462142,NN,NN,2,5,8,6.251869,4.609147,5.449379,2.942937,自己,,3,dobj,5.336814 4.586763 3.892655 6.251869 0.890378 3.594583 5.608098 5.638311,4.4749338750000000,7.34880605443795,9.304194947447810,5,1,0,0,3.892655,6.251869
code-switch,PSU,1144,PSU_3932,hello ， 请 问 有 没 有 需要 出售 二手 自行车 的 ？,"Hello, please ask if there is any need to sell used bikes?",你 好 ， 请 问 有 没 有 需要 出售 二手 自行车 的 ？,1,hello,你,<s>,<s>,<s> hello,<s> 你,discourse hello ask,nsubj 你 好,34.05114801368510,12.9692155,PN,UH,1,5,14,3.991114,2.993422,8.248479,3.2787447,请,,2,nsubj,3.991114 3.577481 1.413318 3.100019 4.282516 2.711747 4.354629 2.703747 2.952617 4.356041 3.326388 3.252351 1.408464 4.523396,3.282416285714290,9.179031804493800,7.021812561771280,5,1,0,,,3.991114
code-switch,PSU,1147,PSU_2426,或者 等价 换 其他 家 的 gift card 。,Or you can exchange it for a gift card from another family.,或者 等价 换 其他 家 的 礼物 卡 。,7,gift,礼物,的,the,the gift,的 礼物,compound gift card,root 礼物,38.566169647015400,10.2868713,NN,NN,2,4,9,4.260996,5.365621,3.8837695,4.3794312,,,8,nsubj,4.401755 2.218169 6.207736 3.160867 4.495058 1.212796 4.260996 3.948936 1.590633,3.4996606666666700,10.402807236115900,12.012245148550000,4,1,0,0,1.212796,4.260996
code-switch,PSU,1149,PSU_3804,老 电视 free （ 买 其他 东西 的 时候 送 ） 8 .,The old TV is free when you buy something else.,老 电视 免费 （ 买 其他 东西 的 时候 送 ） 8 。,3,free,免费,电视,TV,TV free,电视 免费,root free,nsubj 免费 8,38.15362473674620,8.56122074,VV,JJ,2,4,13,5.319911,5.983515,3.2705739,3.912473,买,,0,root,3.942752 4.375345 5.319911 2.71385 5.100725 4.030342 3.141847 1.51202 1.312929 4.420464 3.549403 10.51329 1.427697,3.9508134615384600,8.9212026951917,7.721785707401630,4,0,1,0,4.375345,5.319911
code-switch,PSU,1151,PSU_1932,有 没 有 其他 tips ？,Any other tips?,有 没 有 其他 建议 ？,5,tips,建议,其他,other,other tips,其他 建议,root tips,obj 有 建议,35.85175773329420,11.5583135,NN,NNS,2,4,6,4.185112,3.6569927,7.487732,5.7724385,,,1,dobj,2.715695 4.66089 2.703747 2.699003 4.185112 4.606291,3.5951230000000000,11.319097967990100,9.93280360687018,4,4,0,0,2.699003,4.185112
code-switch,PSU,1152,PSU_1768,骗术 真 low,"Deception is really low,",骗术 真 低级,3,low,低级,真,true ,true  low,真 低级,root low,root 低级,38.85607897188770,8.70885022,VA,JJ,2,3,3,6.142672,6.926187,7.4894567,3.9003892,,,0,root,6.600883 4.586932 6.142672,5.776829,11.319097967990100,,3,0,1,0,4.586932,6.142672
code-switch,PSU,1154,PSU_8127,要 你 的 info .,Ask for your info.,要 你 的 信息 。,4,info,信息,的,the,the info,的 信息,obl ask info,obj 要 信息,34.73723927449190,13.2529947,NN,NNP,2,4,5,3.645361,4.66138,7.292824,5.5142837,,,1,dobj,3.616195 3.184652 1.064458 3.645361 0.6383132,2.4297958400000000,12.012245148550000,8.515737587083540,4,3,0,0,1.064458,3.645361
code-switch,PSU,1156,PSU_81,oak hill 是 属于 cooper beech 的 房产 ， 三 层 三 个 卧室 的 house ， 小区 环境 很 美 ， 房间 超大 。,"Oak Hill is a real estate owned by Cooper Beech. It is a three-storey, three-bedroom house with a beautiful neighborhood environment and large rooms.",橡树山 是 属于 铜山 毛榉 的 房产 ， 三 层 三 个 卧室 的 房子 ， 小区 环境 很 美 ， 房间 超大 。,15,house,房子,卧室,The bedroom,The bedroom house,卧室 房子,root house,obj 属 房子,37.40390285781070,8.30273283,NN,NNP,2,5,24,1.373926,3.7345955,3.8552983,3.9798412,是,,20,nmod:topic,10.51329 2.025023 2.719032 6.745849 10.51329 1.397776 4.69627 0.6448947 3.172942 1.876761 2.290653 1.450922 4.714 0.622718 1.373926 0.6606302 6.107082 4.493617 3.42335 2.827838 0.3227493 5.13598 6.477103 3.209929,3.6423177166666700,6.694125154705800,7.084991463392810,5,5,0,0,0.622718,1.373926
code-switch,PSU,1160,PSU_2256,问 了 office 没有 整套 空房 了 。,I asked the office that there is no complete room available.,问 了 办事处 没有 整套 空房 了 。,3,office,办事处,了,the,the office,了 办事处,obj asked office,compound 办事 处,44.11189266874360,8.97525276,NN,NN,3,6,8,4.729196,3.1562243,3.7675717,4.9757857,没有,,6,nsubj,4.683601 2.18087 4.729196 4.564909 5.674066 7.0548 2.75149 1.533697,4.146578625,8.485884623933860,,6,3,0,0,2.18087,4.729196
code-switch,PSU,1162,PSU_7767,房子 面积 较 大 ， 有 1700+ square feet ， 一共 分为 三 层 。,The house has a large area of 1700+ square feet and is divided into three floors.,房子 面积 较 大 ， 有 1700+ square 尺 ， 一共 分为 三 层 。,9,square,尺,有,There are ,There are  square,有 尺,amod square feet,obj 有 尺,38.667009115630600,9.72283831,M,NNP,1,6,15,5.130783,3.6569927,4.035251,3.2265487,一共,,8,mark:clf,5.512905 3.291835 3.181868 4.227029 1.399947 2.001626 10.51329 6.417226 5.130783 0.8895949 3.952528 1.918395 0.94939 1.517144 1.262624,3.4777456600000000,12.012245148550000,,6,1,0,0,6.417226,5.130783
code-switch,PSU,1164,PSU_4928,因为 我 真的 是 有 事情 必须 去 一 趟 加拿大 办理 ， 所以 希望 能够 成功 办理 到 visa ， 再次 感谢 了 。,"I really have something to do in Canada, so I hope I can successfully apply for the visa. Thank you again.",因为 我 真的 是 有 事情 必须 去 一 趟 加拿大 办理 ， 所以 希望 能够 成功 办理 到 签证 ， 再次 感谢 了 。,20,visa,签证,到,to,to visa,到 签证,obl apply visa,obj 办理 签证,38.998488449555300,13.0713784,NN,NNP,2,4,25,5.116127,5.327758,8.556557,5.599666,再次,,18,dobj,2.896955 3.722968 1.773299 1.666105 2.659382 4.609671 3.852632 2.66518 2.851796 3.65378 4.353649 4.409129 1.509566 2.349102 2.987809 1.549266 2.544405 3.57282 4.185039 5.116127 0.9692066 3.761253 3.931553 1.840162 1.584734,3.0006235440000000,10.913632859881900,9.93280360687018,4,2,0,0,4.185039,5.116127
code-switch,PSU,1165,PSU_3572,可 share 油 费 等 。,"Can share the oil fee, etc.",可 公共 的 油费 等 。,2,share,公共,可,Can be,Can be share,可 公共,root share,amod 公共 油费,35.83676799432040,9.48778941,JJ,NN,2,5,6,5.480459,2.0958445,3.6373205,3.4568233,油,,4,amod,3.501123 5.480459 1.943345 6.393488 1.604964 0.8342869,3.2929443166666700,7.7081800553458500,10.066334999494700,5,2,0,0,3.501123,5.480459
code-switch,PSU,1166,PSU_5940,两 个 车位 ， 一 个 reserved 车位 。,Two reserved and one reserved.,两 个 车位 ， 一 个 预约 车位 。,7,reserved,预约,个,a,a reserved,个 预约,root reserved,nmod 预约 车位,40.26550682695540,10.7595802,VV,VBN,2,8,9,6.08797,5.5682783,5.2426243,4.1620703,车位,,0,root,3.065489 0.6650633 3.370247 0.5479285 2.718047 5.656124 6.08797 5.98722 0.6721706,3.196695488888890,12.012245148550000,10.220485679322000,8,0,1,0,5.656124,6.08797
code-switch,PSU,1169,PSU_6641,备注 写 ： ride for five 。,Note: Ride for five.,备注 写 ： 五 个 人 的 车 。,4,ride,五,：,:,: ride,： 五,appos note ride,nummod 五 个,33.98106003604300,10.572653,CD,NN,1,4,9,3.94647,1.9967932,4.3817663,4.3746047,,,6,nummod,4.088296 6.575358 2.080405 3.94647 0.8310874 1.767379 1.10345 4.245032 0.9923027,2.8477533444444400,7.581428349706700,9.067806169383580,4,2,0,1,6.575358,3.94647
code-switch,PSU,1170,PSU_5272,本人 男 ， 正在 读 civil engineering phd 。,"I am a male, studying for a PhD in Civil Engineering.",本人 男 ， 正在 读 土木 工程 博士 。,6,civil,土木,读,read,read civil,读 土木,amod civil engineering,nmod 土木 博士,39.806127411939,9.84456433,NN,JJ,2,5,9,4.613794,4.203303,3.9020205,3.0564213,,,8,compound:nn,5.073573 4.787452 0.9776595 4.528201 2.431143 4.613794 4.579499 2.970097 0.6127838,3.3971335888888900,12.012245148550000,,5,2,0,0,2.431143,4.613794
code-switch,PSU,1172,PSU_3499,可以 一起 租车 去 ， 轮流 开车 ， share 费用 有意 请 联系 em@83,You can rent a car together and take turns driving. Please contact em@83 if you want to share the cost,可以 一起 租车 去 ， 轮流 开车 ， 分担 费用 有意 请 联系 em@83,9,share,分担,，,.,. share,， 分担,xcomp want share,nmod 分担 费用,39.52232145779110,9.48778941,VV,NN,2,5,14,5.61336,6.418694,2.9463649,3.3436365,费用,,3,conj,3.535944 3.75962 6.490747 2.271065 1.344613 5.226158 5.766015 1.142743 5.61336 2.140583 5.596741 2.65117 3.677845 10.51329,4.266421000000000,7.7081800553458500,12.012245148550000,5,6,0,1,5.766015,5.61336
code-switch,PSU,1174,PSU_1304,求带 ， 两 个 人 ， share 各 种 费用 。,"Request to take, two people, share all kinds of expenses.",求带 ， 两 个 人 ， 公共 的 各 种 费用 。,7,share,公共,，,.,. share,， 公共,parataxis request share,amod 公共 费用 ,35.83676799432040,9.48778941,JJ,NN,2,5,12,5.243535,2.0958445,4.098963,4.262224,各,,11,amod,10.51329 1.197862 2.692784 0.8886713 1.819692 1.130788 5.243535 2.181611 3.650065 4.236028 5.368304 0.7234862,3.303843041666670,7.7081800553458500,10.066334999494700,5,4,0,1,1.819692,5.243535
code-switch,PSU,1176,PSU_826,这个 house 一 楼 有 三 个 房间 ， 有 一 间 大 房间 是 有 独立 卫生间 的 ， 其余 两 间 房间 共 享 一 个 卫生间 。,"There are three rooms on the first floor of this house. One large room has its own bathroom, and the other two rooms share a bathroom.",这个 房子 一 楼 有 三 个 房间 ， 有 一 间 大 房间 是 有 独立 卫生间 的 ， 其余 两 间 房间 共 享 一 个 卫生间 。,2,house,房子,这个,this,this house,这个 房子,nmod floor house,nmod 房子 楼,37.40390285781070,8.30273283,NN,NNP,2,5,30,4.094051,4.729782,7.9857945,3.6325114,一,,5,nsubj,2.896868 4.094051 2.757845 5.444983 2.147275 2.038306 0.4863122 3.323604 0.4507122 2.056057 1.354857 1.950796 2.623643 4.088734 1.926381 2.612638 3.367589 2.684893 1.063136 2.088029 3.255682 1.668509 1.850629 2.993224 4.813458 3.727327 2.724207 5.369498 4.93294 0.966715,2.725296613333330,6.694125154705800,7.084991463392810,5,3,0,0,2.896868,4.094051
code-switch,PSU,1178,PSU_2513,朋友 是 phd ， 讲究 个人 卫生 ， 不 打扰 别人 ， 平时 大部分 时间 在 实验室 。,My friend is a PhD. He pays attention to personal hygiene and does not disturb others. He spends most of his time in the laboratory.,朋友 是 研究生 ， 讲究 个人 卫生 ， 不 打扰 别人 ， 平时 大部分 时间 在 实验室 。,3,phd,研究生,是,is,is phd,是 研究生,root phd,compound 研究 生,37.161163300893600,12.6585748,NN,NNP,3,3,18,4.776312,2.2950575,8.388383,8.9875555,讲究,,0,root,5.211875 1.100925 4.776312 0.7878387 5.195824 3.515148 4.960417 1.674762 2.964678 4.519645 5.224669 1.132037 4.39923 4.304891 1.44018 1.168888 3.757851 1.67189,3.211503372222220,8.12042485043939,9.527338498762020,3,0,1,0,1.100925,4.776312
code-switch,PSU,1182,PSU_4657,小巧 方便 ， ask for $57 .,"Small and convenient, ask for $57.",小巧 方便 ， 查找 $57 。,4,ask,查找,，,.,. ask,， 查找,root ask,root 查找,39.47191264271820,9.20681529,VV,VB,2,3,6,5.794796,5.274758,4.725853,4.207523,57,,2,ccomp,5.637844 2.974008 1.013691 5.794796 10.51329 1.427697,4.560221000000000,10.913632859881900,,3,2,0,1,2.974008,5.794796
code-switch,PSU,1189,PSU_583,有 去 jfk 的 我 也 可以 绕 一下 。,I can also go around if I have JFK.,有 去 肯尼迪 的 我 也 可以 绕 一下 。,3,jfk,肯尼迪,去,Go to the,Go to the jfk,去 肯尼迪,obj have jfk,obj 去 肯尼迪,39.84227877868430,13.9393889,NR,NNP,3,3,10,5.671927,4.613074,7.5534906,4.601869,的,,2,dobj,2.715695 4.35986 5.671927 1.051377 4.332784 2.022624 1.683702 4.190477 6.38421 1.059058,3.3471714000000000,9.121873390653850,12.012245148550000,3,1,0,0,4.35986,5.671927
