Unnamed: 0,university,sent_id,original_sentence,translation,eng_translation,word_id,first_cs_word_form,first_cs_word_translation,governer_first_cs_word,preceding_word,governer_trans,preceding_trans,preceding_prob,Unnamed: 14,preceding_trans.1,first_cs_word_form.1,Unnamed: 17,cs_word_annotated
704.0,PSU,380.0,小区 环境 优美 安静 ， 物业 非常 nice 。,小区 环境 优美 安静 ， 物业 非常 友善 。,"The community environment is beautiful and quiet, and the property is very friendly.",8.0,nice,友善,优美,非常,beautiful,very,0.000264690312334569,,very,nice,very nice,NA
705.0,PSU,381.0,本人 是 一 个 安静 整洁 无 不良 习惯 不 开 party 的 女生 。,本人 是 一 个 安静 整洁 无 不良 习惯 不 开 派对 的 女生 。,I am a quiet and tidy girl who has no bad habits and does not hold parties.,12.0,party,派对,开,开,open,open,9.89103216348211e-05,,open,party,open party,det
706.0,PSU,383.0,【 the one 智能 电子琴 】 已 出,【 唯一 智能 电子琴 】 已 出,The only intelligent keyboard is out,2.0,the,唯一,one,【,一个,【,0.0144409069586839,,【,the,【 the,det
707.0,PSU,384.0,绝大多数 得到 心仪 offer 的 同学 ， 都 赢 在 了 起跑线 上 。,绝大多数 得到 心仪 录取 通知书 的 同学 ， 都 赢 在 了 起跑线 上 。,The vast majority of students who get the admission letters they want have won at the starting line.,4.0,offer,录取,的,心仪,the,The right,3.13091939448019e-05,,The right,offer,The right offer,case
708.0,PSU,385.0,每 周 工作 5~10hr ， 远程 工作 ， 完全 flexible 。,每 周 工作 5~10hr ， 远程 工作 ， 完全 时间 灵活 。,"5~10hr per week, remote work, completely flexible hours.",10.0,flexible,时间,。,完全,.,completely,1.0772411267158698e-05,,completely,flexible,completely flexible,amod
709.0,PSU,388.0,你 是 full time 学生 吗 ？,你 是 全日制 学生 吗 ？,Are you a full-time student?,3.0,full,全日制,time,是,时间,is,0.000134072969213494,,is,full,is full,NA
710.0,PSU,389.0,是 不 是 都 是 team projects ?,是 不 是 都 是 小组 项目 ？,Are they? Are they all group projects?,6.0,team,小组,projects,是,项目,is,9.79310115196249e-05,,is,team,is team,NA
711.0,PSU,391.0,内容 不难 ， 但是 一 周 三 个 作业 三 个 quiz ， 两 周 一 个 exam ， 建议 在 暑假 这 种 比较 清闲 的 学期 上 。,内容 不难 ， 但是 一 周 三 个 作业 三 个 测验 ， 两 周 一 个 考试 ， 建议 在 暑假 这 种 比较 清闲 的 学期 上 。,"The content is not difficult, but one week three homework three tests, two weeks a test, the suggestion in the summer vacation this kind of relatively quiet semester.",12.0,quiz,测验,作业,个,homework,a,7.439811921554621e-05,,a,quiz,a quiz,NA
712.0,PSU,394.0,闲暇 之 余 考 了 pa 的 property & casualty 和 life 的 保险 执照 。,闲暇 之 余 考 了 宾州 的 财产 与 意外 和 生命 的 保险 执照 。,"In his spare time, he obtained his property and accident and life insurance licenses in Pennsylvania.",8.0,property,财产,保险,的,insurance,the,3.76662021168406e-05,,the,property,the property,obj
713.0,PSU,395.0,一 年 lease 。,一 年 租房 合同 。,A one-year lease.,3.0,lease,租房,租房,年,Rent a house,years,2.350344276471e-05,,years,lease,years lease,det
714.0,PSU,396.0,送 king size 床 ~ 所有 家具 全 送 。,送 二 米 二 宽 的 床 ~ 所有 家具 全 送 。,Send 2 meters 2 width bed ~ all furniture to send completely.,2.0,king,二,家具,送,furniture,send,1.0772411267158698e-05,,send,king,send king,NA
715.0,PSU,401.0,一 楼 一 个 卧室 ， 三 楼 两 个 卧室 ， 二 层 （ 公用 ） 是 living room ， 厨房 ， 1/2 卫生间 ， 阳台 。,一 楼 一 个 卧室 ， 三 楼 两 个 卧室 ， 二 层 （ 公用 ） 是 客厅 ， 厨房 ， 1/2 卫生间 ， 阳台 。,"One bedroom on the first floor, two bedrooms on the third floor, living room, kitchen, half bathroom, balcony on the second floor (common).",19.0,living,客厅,，,是,.,is,5.02773634550604e-05,,is,living,is living,acl
716.0,PSU,402.0,小区 以 professional 住户 为主 。,小区 以 有 职业 的 住户 为主 。,The community is dominated by residents with jobs.,3.0,professional,有,。,以,.,In order to,0.00014530056459648,,In order to,professional,In order to professional,NA
717.0,PSU,405.0,因为 是 新 lease ， 所以 房子 非常 干净 。,因为 是 新 租房 合同 ， 所以 房子 非常 干净 。,"As it is a new lease, the house is very clean.",4.0,lease,租房,，,新,.,new,2.350344276471e-05,,new,lease,new lease,mark
718.0,PSU,408.0,车 一直 在 dealer 保养 （ 有 票据 ） ， 四月 底 才 保养 过 。,车 一直 在 汽车 管理 保养 （ 有 票据 ） ， 四月 底 才 保养 过 。,The car has been in the car management service (with ticket) until the end of April.,4.0,dealer,汽车,（,在,(,in,0.096546060900605,,in,dealer,in dealer,NA
719.0,PSU,412.0,可以 办 学校 的 ride pass .,可以 办 学校 的 搭车 卡 。,You can get a school pass.,5.0,ride,搭车,pass,的,通过,the,2.5110801411226998e-05,,the,ride,the ride,NA
720.0,PSU,413.0,lease 可以 在 入住 后 去 房东 那里 签 。,租房 合同 可以 在 入住 后 去 房东 那里 签 。,The rental contract can be signed in the landlord.,1.0,lease,租房,可以,</s>,can,</s>,0.0,,</s>,lease,</s> lease,NA
721.0,PSU,416.0,已经 打算 入手 他们 medium soft 的 了 。,已经 打算 入手 他们 媒体 软件 的 了 。,They're already planning to get their media software.,5.0,medium,媒体,soft,他们,软,they,6.85517080637374e-06,,they,medium,they medium,NA
722.0,PSU,420.0,just dance 是 什么 意思 ？,跳舞 是 什么 意思,What does it mean to dance,1.0,just,跳舞,什么,</s>,what,</s>,0.0,,</s>,just,</s> just,NA
723.0,PSU,424.0,屋内 其余 两 位 都 是 女 phd ， 离开 的 这 位 也 是 phd ， 所以 房屋 环境 安静 ， 适合 学习 。,屋内 其余 两 位 都 是 女 博士生 ， 离开 的 这 位 也 是 博士生 ， 所以 房屋 环境 安静 ， 适合 学习 。,"The other two in the room are female PhD students, and the one who left is also a PhD student, so the house is quiet and suitable for study.",8.0,phd,博士生,博士生,女,A PhD student,female,6.365515748775621e-05,,female,phd,female phd,compound
724.0,PSU,425.0,deal 的 有 链接 吗 ？,处理 的 有 链接 吗 ？,Is there a link to deal with?,1.0,deal,处理,有,</s>,There are,</s>,0.0,,</s>,deal,</s> deal,det
725.0,PSU,427.0,求 村里 短 租 一 个 bedroom ， 时间 8 .,求 村里 短 租 一 个 卧室 ， 时间 8 。,"Beg the village short rent a bedroom, time 8.",7.0,bedroom,卧室,租,个,rent,a,4.89655057598124e-06,,a,bedroom,a bedroom,compound
726.0,PSU,428.0,各 种 折扣 theme,各 种 折扣 主题,Various discount themes,4.0,theme,主题,主题,折扣,The theme,discount,3.917240460785e-06,,discount,theme,discount theme,NA
727.0,PSU,429.0,各 种 show,各 种 表演,Each kind of performance,3.0,show,表演,表演,种,performance,Kind of,0.0018617736496969399,,Kind of,show,Kind of show,NA
728.0,PSU,435.0,有 整 套 洗车 工具 ， 只要 不 是 final 期间 特别 忙 的 时候 ， 不 能 说 一尘不染 但 绝 不 会 有 肉眼 可 见 的 污点 。,有 整 套 洗车 工具 ， 只要 不 是 期末 考试 期间 特别 忙 的 时候 ， 不 能 说 一尘不染 但 绝 不 会 有 肉眼 可 见 的 污点 。,"There's a whole set of car washes, not spotless but definitely not spotless unless you're particularly busy during final exams.",10.0,final,期末,期间,是,During the period of,is,8.128273956128871e-05,,is,final,is final,det
729.0,PSU,438.0,求购 一 枚 modem ， 俗称 猫 ， 最好 是 cable 3 .,求购 一 枚 调制 解调器 ， 俗称 猫 ， 最好 是 凯博 2 。,"I want to buy a modem, commonly known as cat, preferably a cabb 2.",4.0,modem,调制,，,枚,.,gold,0.000228253652058433,,gold,modem,gold modem,obj
730.0,PSU,439.0,pass 还 在吗 ？,证 还 在吗,Still have the card,1.0,pass,证,在吗,</s>,In?,</s>,0.0,,</s>,pass,</s> pass,NA
731.0,PSU,444.0,因 搬到 furnished 公寓 带 了 家具 ， 出售 自用 家具 。,因 搬到 有 家具 的 公寓 带 了 家具 ， 出售 自用 家具 。,"For moving to a furnished apartment with furniture, sell furniture for personal use.",3.0,furnished,有,了,搬到,the,Moved to,0.000103790426371072,,Moved to,furnished,Moved to furnished,amod
732.0,PSU,445.0,搬家 出售 一 张 木质 书桌 ， 有 三 个 大 抽屉 ， size : 43 .,搬家 出售 一 张 木质 书桌 ， 有 三 个 大 抽屉 ， 尺寸 ： 43 。,"Move to sell a wooden desk with three large drawers, size: 43.",14.0,size,尺寸,43,，,43,",",3.2317233801476195e-05,,",",size,", size",obl
733.0,PSU,452.0,guest parking 还 需要 permit 吗 ？,访客 停车位 还 需要 停车牌 吗 ？,Do I still need a parking tag for the visitor parking space?,1.0,guest,访客,parking,</s>,停车,</s>,0.0,,</s>,guest,</s> guest,NA
734.0,PSU,455.0,刚刚 收到 邮件 通知 j-1 新 一 年 的 保险 要求 ， 不 清楚 还有 没 有 性价比 较 高 的 校外 保险 可 做 waive 。,刚刚 收到 邮件 通知 j-1 新 一 年 的 保险 要求 ， 不 清楚 还有 没 有 性价比 较 高 的 校外 保险 可 做 换 权 搁置 。,I just received an email informing J-1 of the insurance requirements for the New Year. I'm not sure whether there is any cost-effective off-campus insurance that can be put aside.,26.0,waive,换,有,做,There are,do,2.93793034558875e-06,,do,waive,do waive,nsubj
735.0,PSU,457.0,目前 住 有 两 名 访问 学者 ( 男生 ) ， 人 都 很 nice ， 平时 可 一起 出行 购物 ， 周末 一起 出游 娱乐 。,目前 住 有 两 名 访问 学者 （ 男生 ） ， 人 都 很 友善 ， 平时 可 一起 出行 购物 ， 周末 一起 出游 娱乐 。,"At present, there are two visiting scholars (male) who are very friendly. They can go shopping together in weekdays and go out for entertainment together on weekends.",15.0,nice,友善,有,很,There are,very,0.000264690312334569,,very,nice,very nice,NA
736.0,PSU,462.0,我 找 不 到 房子 的 floor plan 。,我 找 不 到 房子 的 房型 预览 。,I can't find a preview of the house.,7.0,floor,房型,plan,的,计划,the,0.000163220209172976,,the,floor,the floor,NA
737.0,PSU,463.0,两 名 physics phd 男生 ， 行李 不多 ， 没有 什么 家具 ， 一切 都 好 商量 ， 希望 有 多余 房间 的 同学 能 提供 一下 住处 。,两 名 物理 博士 男生 ， 行李 不多 ， 没有 什么 家具 ， 一切 都 好 商量 ， 希望 有 多余 房间 的 同学 能 提供 一下 住处 。,"Two physics doctor boys, not much luggage, no furniture, everything easy to discuss, hope that the students who have extra room can provide accommodation.",3.0,physics,物理,男生,名,The boy,The name,4.6963790917202795e-05,,The name,physics,The name physics,compound
738.0,PSU,464.0,可以 一起 租车 开 回来 或者 有偿 求 ride ， 可以 帮忙 开 。,可以 一起 租车 开 回来 或者 有偿 求 搭车 ， 可以 帮忙 开 。,You can rent a car together and drive back or you can ask for a ride for a fee. You can help drive.,9.0,ride,搭车,求,求,request,o,2.2524132649513698e-05,,o,ride,o ride,obl
739.0,PSU,465.0,因 本人 的 新 lease 8 .,因 本人 的 新 租房 合同 8 。,Because of my new rental contract 8.,5.0,lease,租房,8,新,八个,new,2.350344276471e-05,,new,lease,new lease,NA
740.0,PSU,473.0,我 找 了 很久 floor plan ， 但是 真的 真的 没有 找到 。,我 找 了 很久 房型 预览 ， 但是 真的 真的 没有 找到 。,"I've been looking for a room preview for a long time, but I really, really can't find it.",5.0,floor,房型,找,很久,Looking for a,For a long time,0.0,,For a long time,floor,For a long time floor,NA
741.0,PSU,474.0,要求 ： graduate student 及 以上 优先 。,要求 ： 研究生 及 以上 优先 。,Requirements: Postgraduate or above preferred.,3.0,graduate,研究生,以上,：,The above,:,0.000107724112671587,,:,graduate,: graduate,NA
742.0,PSU,475.0,undergraduate 学生 能 满足 物业 条件 也 可以 。,本科 学生 能 满足 物业 条件 也 可以 。,Undergraduate students can also meet the property conditions.,1.0,undergraduate,本科,学生,</s>,students,</s>,0.0,,</s>,undergraduate,</s> undergraduate,compound
743.0,PSU,477.0,不接受 其他 lease 。,不接受 其他 租房 合同 。,Other rental contracts will not be accepted.,3.0,lease,租房,。,其他,.,other,2.350344276471e-05,,other,lease,other lease,NA
744.0,PSU,479.0,lease 是 单独 签 这 一 间 卧室 ， 不 跟 别人 搅和 。,租房 合同 是 单独 签 这 一 间 卧室 ， 不 跟 别人 搅和 。,"The rental contract is to sign this bedroom separately, do not interfere with others.",1.0,lease,租房,是,</s>,is,</s>,0.0,,</s>,lease,</s> lease,NA
745.0,PSU,480.0,卧室 里 配 的 是 queen size 的 床 （ 相当于 国内 1 .,卧室 里 配 的 是 一 米 五 宽 的 床 （ 相当于 国内 1 。,The bedroom is equipped with a 1.5 meter wide bed (equivalent to 1.,6.0,queen,一,相当于,是,The equivalent of,is,3.917240460785e-06,,is,queen,is queen,NA
746.0,PSU,481.0,啊 勘误 ， queen size 的 床 是 一 米 五 的 ！,啊 勘误 ， 一 米 五 宽 的 床 是 一 米 五 的 ！,"Erratum, a bed a meter and a half wide is a meter and a half wide!",4.0,queen,一,一,，,one,.,3.917240460785e-06,,.,queen,. queen,NA
747.0,PSU,482.0,第二 年 开始 ， 是否 继续 ta 要 看 导师 有 没 有 funding 给 你 付 工资 和 学费 ， 很少 有 五 年 都 ta 的 人 ， 也 很 少 有 五 年 都 ra 的 人,第二 年 开始 ， 是否 继续 教学 助理 要 看 导师 有 没 有 资金 给 你 付 工资 和 学费 ， 很少 有 五 年 都 教学 助理 的 人 ， 也 很 少 有 五 年 都 宿舍 管理 的 人,"Starting from the second year, the decision to continue as a teaching assistant depends on whether the tutor has the funds to pay your salary and tuition fees. There are very few people who are teaching assistants for five years, and very few people who are dormitory administrators for five years",7.0,ta,教学,要,继续,to,Continue to,5.00166722240747e-05,,Continue to,ta,Continue to ta,det
748.0,PSU,488.0,不 包含 各 种 utilities 。,不 包含 各 种 公共 设施 。,Excludes all kinds of public facilities.,5.0,utilities,公共,。,种,.,Kind of,0.0018617736496969399,,Kind of,utilities,Kind of utilities,NA
749.0,PSU,489.0,floor plan 如下 ：,房型 预览 如下 ：,Room type preview is as follows:,1.0,floor,房型,plan,</s>,计划,</s>,0.0,,</s>,floor,</s> floor,NA
750.0,PSU,492.0,要求 爱 干净 ， 不 要 party prince ， 不 养 宠物 。,要求 爱 干净 ， 不 要 爱 派对 的 女孩 ， 不 养 宠物 。,"The girl who wants to be clean, doesn't want to be a party girl, doesn't have pets.",7.0,party,爱,爱,要,love,to,0.000111299702273296,,to,party,to party,det
751.0,PSU,493.0,请 联系 微 信 ： rodin_9403 注明 ride,请 联系 微 信 ： rodin_9403 注明 搭车,Please contact WeChat: rodin_9403 for a ride,8.0,ride,搭车,注明,注明,Indicate the,Indicate the,3.1790437436419104e-05,,Indicate the,ride,Indicate the ride,obl
752.0,PSU,496.0,房子 到 bus 站 一 分钟 就 能 走到 ， 去 学校 非常 方便 ；,房子 到 公交 站 一 分钟 就 能 走到 ， 去 学校 非常 方便 ；,"The house is within a minute's walk from the bus station, and it's very convenient to get to the school.",3.0,bus,公交,站,到,standing,to,9.98896317500174e-05,,to,bus,to bus,compound
753.0,PSU,498.0,具体 lease 时间 2017 .,具体 租房 合同 时间 2017 。,The specific rental contract time is 2017.,2.0,lease,租房,租房,具体,Rent a house,specific,2.350344276471e-05,,specific,lease,specific lease,NA
754.0,PSU,503.0,女生 phd ， 请 问 房子 还 可以 租 吗 ？,女生 博士 ， 请 问 房子 还 可以 租 吗 ？,"Girl doctor, please ask the house also can rent?",2.0,phd,博士,问,女生,ask,The girl,0.000124538170949396,,The girl,phd,The girl phd,NA
755.0,PSU,504.0,里程数 ： 60，000 mile 左右 。,里程数 ： 60，000 英里 左右 。,"Miles: About 60,000 miles.",4.0,mile,英里,"60,000","60,000",60000,60000,1.1751721382355e-05,,60000,mile,60000 mile,NA
