sent_type,university,sent_id,aligned_to,original_sentence,eng_translation,zh_translation,cs_word_id,first_cs_word_form,first_cs_word_translation,preceding_word,preceding_word_translation,ngram_eng,ngram_zh,dep_eng,dep_zh ,word_freq_zh,non_log_word_freq_zh,neg_base_e_word_freq_zh,base_e_word_freq_zh,word_freq_eng,non_log_word_freq_eng,neg_base_e_word_freq_eng,base_e_word_freq_eng,cs_word_pos_zh,cs_word_pos_eng,cs_word_length_zh,cs_word_length_eng,sentence_length_zh,ngram_surp_zh,base_2_ngram_prob_zh,raw_ngram_prob_zh,base_10_ngram_prob_zh,base_10_ngram_surp_zh,retrained_ngram_surp_zh,dep_surp_zh,gt_ngram_surp_eng,ngram_surp_eng,base_2_ngram_prob_eng,raw_ngram_prob_eng,base_10_ngram_prob_eng,base_10_ngram_surp_eng,dep_surp_eng,zh_word_index,cs_back_word,google_trans_surp_zh,fanyi_trans_surp_zh,llm_surp_zh,llm_surp_eng,,governor_first_cs_word_trans,deprel_first_cs_word_trans,surprisal_values,average_surprisal,bilingual_corpus_frequency_negative_log_first_cs_word,bilingual_corpus_frequency_negative_log_first_cs_word_trans,length_first_cs_word_form,dependency_distance,if_it_is_root,if_previous_word_is_punctuation,surprisal_of_previous_word,surprisal_first_cs_word_trans
code-switch,PSU,1100,PSU_2942,周围 邻居 很 安静 ， 没有 part 。,"The neighborhood is very quiet, there is no part.",周围 邻居 很 安静 ， 没有 部分 。,7,part,部分,没有,There is no,There is no part,没有 部分,nsubj is part,obj 没有 部分,49.8287200718350,0.0000000000000,-34.5386368287032,34.5386368287032,11.08155127,0.00046145,-7.68114602,7.68114602,NN,NN,2,4,8,14.4177576,-14.4177576,0.0000457,-4.3401775,4.3401775,7.1735477,4.4959226,26.387395324108,25.770110,-25.770110,0.000000,-7.757576,7.757576,4.925376,6,,23.8300096446446,23.8300096446446,20.454535484314,12.0390167236328,,6,dobj,5.114965 3.498111 3.705775 3.258603 0.30103 2.128207 4.530268 1.352254,2.9861516250000000,12.012245148550000,9.93280360687018,4,1,0,0,2.128207,4.530268
code-switch,PSU,1101,PSU_4128,车况 ： 良好 ， 无 事故 记录 ， clean title ；,"Car condition: good, no accident record, clean title;",车况 ： 良好 ， 无 事故 记录 ， 干净 的 头衔 ；,9,clean,干净,，,.,. clean,， 干净,amod clean title,amod 干净 头衔,56.27011480899360,0.00000000000000,-39.00347142963830,39.00347142963830,14.6615674,0.0000386,-10.1626241,10.1626241,VA,JJ,2,5,12,20.2429375,-20.2429375,0.0000008,-6.0937314,6.0937314,7.239988,4.291841,14.5973901713934,14.5973902,-14.5973902,0.0000403,-4.3942523,4.3942523,3.7169607,8,,18.2538440658706,21.7882772297591,26.3694410324097,7.63542413711548,,11,amod,6.636354 2.815607 5.109433 0.9588417 3.216484 4.956104 4.416825 0.8662001 6.066429 0.5325662 3.922933 2.581507,3.5066070000000000,8.9212026951917,8.228055514631760,5,2,0,1,4.416825,6.066429
code-switch,PSU,1103,PSU_3772,hello ， 房间 已 出租 了 吗 ？,"Hello, has the room been rented out?",你 好 ， 房间 已 出租 了 吗 ？,1,hello,你,<s>,<s>,<s> hello,<s> 你,discourse hello rented,nsubj 你 好,49.12542237591960,0.00000000000000,-34.05114801368510,34.05114801368510,18.7106229,0.0000023,-12.9692155,12.9692155,PN,UH,1,5,9,14.2564175,-14.2564175,0.0000511,-4.2916093,4.2916093,6.7433143,2.993422,27.4008541301884,27.400854,-27.400854,0.000000,-8.248479,8.248479,3.2787447,0,房间,22.8168541305993,22.8168541305993,8.87939929962158,0.0,,2,nsubj,3.991114 3.577481 1.413318 5.178204 3.84674 4.015345 2.789317 3.607594 0.1249387,3.1715613,9.179031804493800,7.021812561771280,5,1,0,,,3.991114
code-switch,PSU,1109,PSU_385,房子 里 基本 的 家具 都 有 （ 床 是 twin size 的 ） ， utility 全 包 。,The house has all basic furniture (beds are twin size) and all utilities.,房子 里 基本 的 家具 都 有 （ 床 是 双胞胎 大 小 的 ） ， 设备 全 包 。,11,twin,双胞胎,是,is,is twin,是 双胞胎,amod twin size,nummod 双 胞胎,60.28426906137580,0.00000000000000,-41.78587113200980,41.78587113200980,16.8068647,0.0000087,-11.6496309,11.6496309,NN,NNP,3,4,20,15.653842,-15.653842,0.000019,-4.712276,4.712276,7.39772,2.4727943,19.0277400342313,15.3400574,-15.3400574,0.0000241,-4.6178174,4.6178174,3.5129318,10,的,23.8084323928971,24.5746939061101,38.65420850118,12.7213335037231,,12,nsubj,5.512905 1.228798 4.147828 0.9988002 4.705534 1.819422 1.201748 3.654492 5.556249 2.435517 4.410765 3.956929 2.821155 1.847239 3.110799 0.7592854 5.316256 3.774943 4.892569 1.164418,3.1657825800000000,9.614349875751650,,4,1,0,0,2.435517,4.410765
code-switch,PSU,1112,PSU_4544,但 地下室 有 一 个 full bath 可以 使用 ， 不 会 有 冲突 。,"But there is a full bath in the basement, so there will be no conflict.",但 地下室 有 一 个 完整 浴室 可以 使用 ， 不 会 有 冲突 。,6,full,完整,个,a,a full,个 完整,amod full bath,amod 完整 浴室,52.45151483190480,0.00000000000000,-36.35661962183300,36.35661962183300,12.26703228,0.00020289,-8.50285884,8.50285884,JJ,JJ,2,4,15,12.1610134,-12.1610134,0.0002184,-3.6608298,3.6608298,7.180354,2.564381,9.63211986102732,9.632120,-9.632120,0.001260,-2.899557,2.899557,2.5750613,5,可以,13.8412794738599,23.7843962499737,32.9666585922241,9.76094245910645,,7,amod,2.92147 6.14063 1.838849 1.306591 5.503237 3.453533 6.559856 3.371948 1.705318 1.493927 2.534266 2.865629 2.047401 3.121724 0.7054361,3.0379876733333300,7.83785787865438,10.625950787430100,4,1,0,0,5.503237,3.453533
code-switch,PSU,1113,PSU_3094,快要 回去 了 ， 转让 meal plan 十 次 午餐 卡 。,I'm going home soon. I'll transfer my meal plan ten times.,快要 回去 了 ， 转让 饮食 计划 十 次 午餐 卡 。,6,meal,饮食,转让,The transfer,The transfer meal,转让 饮食,compound meal plan,obj 转让 饮食,54.689463621033100,0.000000000000000,-37.907847515254800,37.907847515254800,15.3852962,0.0000234,-10.6642747,10.6642747,NN,NN,2,4,12,18.8905215,-18.8905215,0.0000021,-5.6866136,5.6866136,7.1598167,5.5452476,15.5401045323794,17.3862754,-17.3862754,0.0000058,-5.2337904,5.2337904,4.8354235,5,十,23.8300096446446,23.8084323928971,15.0754728317261,13.4649038314819,,7,compound:nn,5.63728 5.453061 1.352793 0.7514991 5.769691 5.440218 2.677911 4.315816 2.123963 5.986596 4.525123 1.590633,3.8020486750000000,12.012245148550000,12.012245148550000,4,1,0,0,5.769691,5.440218
code-switch,PSU,1114,PSU_1321,因为 是 单独 一 层 ， 有 独立 卫生间 ， 所以 应该 是 男女 都 可以 住 ， 但 prefer 男生 。,"It is a separate floor with a separate bathroom, so it is open to both men and women, but prefer men.",因为 是 单独 一 层 ， 有 独立 卫生间 ， 所以 应该 是 男女 都 可以 住 ， 但 比较 喜欢 男生 。,20,prefer,比较,但,but,but prefer,但 比较,conj open prefer,advmod 比较 喜欢,50.038010732855000,0.000000000000001,-34.683706060306700,34.683706060306700,15.5157257,0.0000213,-10.7546815,10.7546815,AD,VB,2,6,23,13.627549,-13.627549,0.000079,-4.102301,4.102301,7.1801524,2.893128,19.428093825335,14.6874354,-14.6874354,0.0000379,-4.4213586,4.4213586,3.596607,19,男生,14.2735453672071,23.8084323928971,31.8338766098022,13.6099967956543,,21,advmod,2.896955 1.939256 4.097291 1.126606 2.51949 0.9225406 1.905911 3.26468 2.684893 1.063136 2.48344 2.85427 0.827839 4.477774 1.952116 0.9602329 4.502783 1.37931 1.407603 3.661933 2.399467 3.436539 1.750714,2.3702078043478300,9.527338498762020,8.456897087060600,6,1,0,0,1.407603,3.661933
code-switch,PSU,1120,PSU_450,没有 party ， 不 会 打扰 你 。,"No parties, won't bother you.",没有 派对 ， 不 会 打扰 你 。,2,party,派对,没有,There is no,There is no party,没有 派对,root party,obj 没有 派对,58.999976569647500,0.000000000000000,-40.895667412354000,40.895667412354000,12.70472228,0.00014980,-8.80624243,8.80624243,NN,NNP,2,5,8,18.701498,-18.701498,0.000002,-5.629712,5.629712,7.290987,4.4959226,24.502255942073,24.5087128,-24.5087128,0.0000000,-7.3778577,7.3778577,4.3448977,1,不,24.2201345547585,19.2431444820737,15.405335187912,14.2890253067017,,1,dobj,3.923701 4.509191 0.8810064 2.961641 2.865629 4.850398 1.571177 0.8059883,2.7960914625,8.183603752060920,12.012245148550000,5,1,0,0,3.923701,4.509191
code-switch,PSU,1121,PSU_5842,有意 ， 本人 phd 新生 ， 性格 不 爱 折腾 ， 无 不良 嗜好 ， 有意 lease 。,I am a new PHD student. I don't like to toss about and have no bad habits. I intend to lease.,有意 ， 本人 研究生 新生 ， 性格 不 爱 折腾 ， 无 不良 嗜好 ， 有意 租金 。,17,lease,租金,有意,intentionally,intentionally lease,有意 租金,xcomp intend lease,obj 有意 租金,55.246571018590700,0.000000000000000,-38.294004937140900,38.294004937140900,16.2248575,0.0000131,-11.2462142,11.2462142,NN,NN,2,5,18,18.77813,-18.77813,0.00000,-5.65278,5.65278,7.1670523,5.5849485,27.3055978420675,26.5167386,-26.5167386,0.0000000,-7.9823337,7.9823337,5.4880114,16,新生,24.4209597245781,13.8412794738599,14.8277020454407,19.1674194335938,,16,dobj,5.512905 2.210432 4.685486 5.320862 3.48235 1.488493 4.460637 2.41197 2.890359 7.362724 0.5365584 3.484731 4.183483 6.578857 0.7883704 4.678087 5.739749 1.137612,3.7196481000000000,7.34880605443795,9.304194947447810,5,1,0,0,4.678087,5.739749
code-switch,PSU,1122,PSU_1061,完 了 以后 你 就 登录 ， 然后 选 【 access my clearances 】 ， 【 create clearance application 】 然后 根据 要求 再 填 一 大 堆 信息 ， 然后 网上 付款 。,"After that, you log in, select ""Access My Clearances"", ""Create Clearances Application"" and fill in a bunch of information according to the request, and then pay online.",完 了 以后 你 就 登录 ， 然后 选 【 进入 我 的 权限 】 ， 【 创建 权限 申请 】 然后 根据 要求 再 填 一 大 堆 信息 ， 然后 网上 付款 。,11,access,进入,【,【,【 access,【 进入,xcomp select access,conj 选 进入,51.60664589762120,0.00000000000000,-35.77100110209160,35.77100110209160,14.03693398,0.00005949,-9.72966121,9.72966121,VV,NN,2,6,35,13.072531,-13.072531,0.000116,-3.935224,3.935224,7.1735477,4.7579403,23.9903614391345,23.288530,-23.288530,0.000000,-7.010546,7.010546,3.4904375,10,然后,21.83389062443,21.83389062443,35.8736038208008,11.7164096832275,,9,parataxis:prnmod,5.478143 2.802476 3.726462 3.259129 1.951139 5.916139 1.387282 2.950983 4.041752 5.415688 3.746648 3.786757 0.428147 4.683015 5.503481 1.191112 1.253661 3.864171 5.341079 3.199728 5.334296 4.071126 2.453605 3.692746 3.473298 3.884444 2.533402 6.595811 5.194051 4.260931 0.8124216 2.370732 5.153377 3.688423 0.8831097,3.5522504371428600,12.012245148550000,11.319097967990100,6,2,0,1,4.041752,3.746648
code-switch,PSU,1132,PSU_129,fee 里面 （ 只 用 交 一 次 ） 周边 环境 ： 离 公交 车站 近 。,Pay fee inside. Surrounding: Close to bus station.,钱 里面 （ 只 用 交 一 次 ） 周边 环境 ： 离 公交 车站 近 。,1,fee,钱,<s>,<s>,<s> fee,<s> 钱,root fee,nmod 钱 里面,52.26921172884020,0.00000000000000,-36.23025673993640,36.23025673993640,15.5988261,0.0000202,-10.8122823,10.8122823,NN,NN,1,3,17,16.352546,-16.352546,0.000012,-4.922607,4.922607,7.3514414,4.3183684,17.8464026089836,5.1252510,-5.1252510,0.0286514,-1.5428543,1.5428543,5.0058584,0,里面,24.4209597245781,24.4209597245781,11.5520801544189,13.6669025421143,,2,compound:nn,4.461753 5.158369 2.575188 3.533079 3.686221 4.483277 2.815493 1.474162 2.403664 5.000468 4.660242 2.873678 4.667363 5.235991 4.135591 4.211543 1.819442,3.717383764705880,9.614349875751650,10.220485679322000,3,1,0,,,4.461753
code-switch,PSU,1134,PSU_7475,master of liberal arts 都 适用 。,Master of Liberal Arts all apply,文科 硕士 都 适用 。,1,master,文科,<s>,<s>,<s> master,<s> 文科,root master,nmod 文科 硕士,57.470065379341200,0.000000000000000,-39.835213784286100,39.835213784286100,13.93712910,0.00006375,-9.66048174,9.66048174,NN,NNP,2,6,5,19.73976,-19.73976,0.00000,-5.94226,5.94226,7.3514414,4.669099,19.3434112343401,19.343411,-19.343411,0.000002,-5.822947,5.822947,4.685544,0,都,24.4209597245781,24.4209597245781,16.2722125053406,0.0,,2,compound:nn,5.445959 2.218986 4.50124 3.406899 0.4538914,3.20539508,9.709660055555970,12.012245148550000,6,1,0,,,5.445959
code-switch,PSU,1136,PSU_1436,本人 5/23 回国 低价 转让 one bedroom apartment .,I will transfer One Bedroom Apartment at a low price on May 23.,本人 5/23 回国 低价 转让 单 卧室 公寓 。,6,one,单,转让,The transfer,The transfer one,转让 单,nummod one apartment,nummod 单 卧室,52.334201124485900,0.000000000000000,-36.275303956294500,36.275303956294500,8.93141273,0.00204822,-6.19078355,6.19078355,JJ,CD,1,3,9,18.832549,-18.832549,0.000002,-5.669162,5.669162,6.8726544,2.9174585,8.31583907270915,10.315759,-10.315759,0.000785,-3.105353,3.105353,1.5246245,5,,23.8084323928971,23.8084323928971,10.2009239196777,8.69472694396973,,7,amod,5.073573 10.51329 4.464895 6.564663 2.149022 4.932808 4.036446 2.744706 0.9741421,4.605949455555560,9.527338498762020,10.625950787430100,3,1,0,0,2.149022,4.932808
code-switch,PSU,1140,PSU_3610,有 自己 独立 的 卫生间 ， 只 需 share 浴室 。,"They have their own independent bathroom, and only need to share the bathroom.",有 自己 独立 的 卫生间 ， 只 需 公共 的 浴室 。,9,share,公共,需,Need to be,Need to be share,需 公共,xcomp need share,amod 公共 的 浴室,51.70152746689440,0.00000000000000,-35.83676799432040,35.83676799432040,13.68798673,0.00007577,-9.48778941,9.48778941,JJ,NN,2,5,12,17.3797079,-17.3797079,0.0000059,-5.2318134,5.2318134,7.1735477,2.0958445,12.0177578716713,12.0177579,-12.0177579,0.0002412,-3.6177056,3.6177056,3.9009426,8,浴室,23.8300096446446,23.8300096446446,24.9644889831543,8.38482856750488,,11,amod,2.715695 2.967204 1.73609 0.1858511 4.02017 0.8566467 3.122243 3.923427 5.108314 1.943345 5.100276 0.762357,2.7034682333333300,7.7081800553458500,10.066334999494700,5,2,0,0,3.923427,5.108314
code-switch,PSU,1141,PSU_1454,一起 新 签 lease ， 自己 顶 一下,"Let's sign a new lease, and do it yourself",一起 新 签 租金 ， 自己 顶 一下,4,lease,租金,签,sign,sign lease,签 租金,xcomp sign lease,nsubj 租金 一下,55.246571018590700,0.000000000000000,-38.294004937140900,38.294004937140900,16.2248575,0.0000131,-11.2462142,11.2462142,NN,NN,2,5,8,18.044541,-18.044541,0.000004,-5.431948,5.431948,7.1670523,4.609147,9.92695293838971,18.102445,-18.102445,0.000004,-5.449379,5.449379,2.942937,3,自己,13.8412794738599,13.8412794738599,15.6871662139893,5.20510292053223,,3,dobj,5.336814 4.586763 3.892655 6.251869 0.890378 3.594583 5.608098 5.638311,4.4749338750000000,7.34880605443795,9.304194947447810,5,1,0,0,3.892655,6.251869
code-switch,PSU,1144,PSU_3932,hello ， 请 问 有 没 有 需要 出售 二手 自行车 的 ？,"Hello, please ask if there is any need to sell used bikes?",你 好 ， 请 问 有 没 有 需要 出售 二手 自行车 的 ？,1,hello,你,<s>,<s>,<s> hello,<s> 你,discourse hello ask,nsubj 你 好,49.12542237591960,0.00000000000000,-34.05114801368510,34.05114801368510,18.7106229,0.0000023,-12.9692155,12.9692155,PN,UH,1,5,14,14.2564175,-14.2564175,0.0000511,-4.2916093,4.2916093,6.7433143,2.993422,27.4008541301884,27.400854,-27.400854,0.000000,-8.248479,8.248479,3.2787447,0,请,24.4209597245781,22.8168541305993,8.94085693359375,0.0,,2,nsubj,3.991114 3.577481 1.413318 3.100019 4.282516 2.711747 4.354629 2.703747 2.952617 4.356041 3.326388 3.252351 1.408464 4.523396,3.282416285714290,9.179031804493800,7.021812561771280,5,1,0,,,3.991114
code-switch,PSU,1147,PSU_2426,或者 等价 换 其他 家 的 gift card 。,Or you can exchange it for a gift card from another family.,或者 等价 换 其他 家 的 礼物 卡 。,7,gift,礼物,的,the,the gift,的 礼物,compound gift card,root 礼物,55.639221695831600,0.000000000000000,-38.566169647015400,38.566169647015400,14.8408182,0.0000341,-10.2868713,10.2868713,NN,NN,2,4,9,13.3533889,-13.3533889,0.0000955,-4.0197706,4.0197706,7.21781,5.365621,14.7279831374309,12.9016030,-12.9016030,0.0001307,-3.8837695,3.8837695,4.3794312,6,,23.9638830146758,23.977045822559,29.7113428115845,7.38181447982788,,8,nsubj,4.401755 2.218169 6.207736 3.160867 4.495058 1.212796 4.260996 3.948936 1.590633,3.4996606666666700,10.402807236115900,12.012245148550000,4,1,0,0,1.212796,4.260996
code-switch,PSU,1149,PSU_3804,老 电视 free （ 买 其他 东西 的 时候 送 ） 8 .,The old TV is free when you buy something else.,老 电视 免费 （ 买 其他 东西 的 时候 送 ） 8 。,3,free,免费,电视,TV,TV free,电视 免费,root free,nsubj 免费 8,55.04404519964220,0.00000000000000,-38.15362473674620,38.15362473674620,12.35123071,0.00019139,-8.56122074,8.56122074,VV,JJ,2,4,13,17.610461,-17.610461,0.000005,-5.301277,5.301277,6.6978993,5.983515,13.1814216428758,10.8646113,-10.8646113,0.0005363,-3.2705739,3.2705739,3.912473,2,买,15.2384349269978,17.5830929682777,27.0070552825928,10.3186616897583,,0,root,3.942752 4.375345 5.319911 2.71385 5.100725 4.030342 3.141847 1.51202 1.312929 4.420464 3.549403 10.51329 1.427697,3.9508134615384600,8.9212026951917,7.721785707401630,4,0,1,0,4.375345,5.319911
code-switch,PSU,1151,PSU_1932,有 没 有 其他 tips ？,Any other tips?,有 没 有 其他 建议 ？,5,tips,建议,其他,other,other tips,其他 建议,root tips,obj 有 建议,51.72315308897610,0.00000000000000,-35.85175773329420,35.85175773329420,16.6751216,0.0000096,-11.5583135,11.5583135,NN,NNS,2,4,6,14.9731780,-14.9731780,0.0000311,-4.5073757,4.5073757,7.2524996,3.6569927,25.1876693658911,24.873707,-24.873707,0.000000,-7.487732,7.487732,5.7724385,4,,19.8316183968052,16.7192474919276,24.8816862106323,14.160891532898,,1,dobj,2.715695 4.66089 2.703747 2.699003 4.185112 4.606291,3.5951230000000000,11.319097967990100,9.93280360687018,4,4,0,0,2.699003,4.185112
code-switch,PSU,1152,PSU_1768,骗术 真 low,"Deception is really low,",骗术 真 低级,3,low,低级,真,true ,true  low,真 低级,root low,root 低级,56.05747244113230,0.00000000000000,-38.85607897188770,38.85607897188770,12.56421502,0.00016512,-8.70885022,8.70885022,VA,JJ,2,3,3,19.7863950,-19.7863950,0.0000011,-5.9562984,5.9562984,7.279415,6.926187,27.4008541301884,24.8794366,-24.8794366,0.0000000,-7.4894567,7.4894567,3.9003892,2,,24.4209597245781,18.136327205393,25.9814004898071,8.39004516601563,,0,root,6.600883 4.586932 6.142672,5.776829,11.319097967990100,,3,0,1,0,4.586932,6.142672
code-switch,PSU,1154,PSU_8127,要 你 的 info .,Ask for your info.,要 你 的 信息 。,4,info,信息,的,the,the info,的 信息,obl ask info,obj 要 信息,50.11524283548280,0.00000000000000,-34.73723927449190,34.73723927449190,19.1200297,0.0000018,-13.2529947,13.2529947,NN,NNP,2,4,5,10.3401251,-10.3401251,0.0007715,-3.1126878,3.1126878,7.2105746,4.66138,23.9101405297639,24.226237,-24.226237,0.000000,-7.292824,7.292824,5.5142837,3,,23.9530103440212,20.9553751814201,27.5355682373047,9.62990570068359,,1,dobj,3.616195 3.184652 1.064458 3.645361 0.6383132,2.4297958400000000,12.012245148550000,8.515737587083540,4,3,0,0,1.064458,3.645361
code-switch,PSU,1156,PSU_81,oak hill 是 属于 cooper beech 的 房产 ， 三 层 三 个 卧室 的 house ， 小区 环境 很 美 ， 房间 超大 。,"Oak Hill is a real estate owned by Cooper Beech. It is a three-storey, three-bedroom house with a beautiful neighborhood environment and large rooms.",橡树山 是 属于 铜山 毛榉 的 房产 ， 三 层 三 个 卧室 的 房子 ， 小区 环境 很 美 ， 房间 超大 。,15,house,房子,卧室,The bedroom,The bedroom house,卧室 房子,root house,obj 属 房子,53.96242516285600,0.00000000000000,-37.40390285781070,37.40390285781070,11.97831148,0.00024784,-8.30273283,8.30273283,NN,NNP,2,5,24,5.6016102,-5.6016102,0.0205943,-1.6862527,1.6862527,6.9234123,3.7345955,25.6836498400983,12.8070237,-12.8070237,0.0001395,-3.8552983,3.8552983,3.9798412,14,是,23.8084323928971,22.9990778318587,39.7954578399658,2.17320036888123,,20,nmod:topic,10.51329 2.025023 2.719032 6.745849 10.51329 1.397776 4.69627 0.6448947 3.172942 1.876761 2.290653 1.450922 4.714 0.622718 1.373926 0.6606302 6.107082 4.493617 3.42335 2.827838 0.3227493 5.13598 6.477103 3.209929,3.6423177166666700,6.694125154705800,7.084991463392810,5,5,0,0,0.622718,1.373926
code-switch,PSU,1160,PSU_2256,问 了 office 没有 整套 空房 了 。,I checked with the Office and there are no full rooms available.,问 了 办事处 没有 整套 空房 了 。,3,office,办事处,了,the,the office,了 办事处,obj asked office,compound 办事 处,63.64000879742260,0.00000000000000,-44.11189266874360,44.11189266874360,12.94855265,0.00012650,-8.97525276,8.97525276,NN,NN,3,6,8,16.897662,-16.897662,0.000008,-5.086703,5.086703,7.1735477,3.1562243,15.2853870586909,12.5156023,-12.5156023,0.0001708,-3.7675717,3.7675717,4.9757857,2,没有,23.8300096446446,18.7437533842915,30.4325771331787,8.19241714477539,,6,nsubj,4.683601 2.18087 4.729196 4.564909 5.674066 7.0548 2.75149 1.533697,4.146578625,8.485884623933860,,6,3,0,0,2.18087,4.729196
code-switch,PSU,1162,PSU_7767,房子 面积 较 大 ， 有 1700+ square feet ， 一共 分为 三 层 。,The house has a large area of 1700+ square feet and is divided into three floors.,房子 面积 较 大 ， 有 1700+ square 尺 ， 一共 分为 三 层 。,9,square,尺,有,There are ,There are  square,有 尺,amod square feet,obj 有 尺,55.784702297128600,0.000000000000000,-38.667009115630600,38.667009115630600,14.02709061,0.00005990,-9.72283831,9.72283831,M,NNP,1,6,15,18.3720941,-18.3720941,0.0000029,-5.5305514,5.5305514,7.186859,3.6569927,13.4048136668223,13.404814,-13.404814,0.000092,-4.035251,4.035251,3.2265487,8,一共,23.0727505565687,13.8868928685308,12.2812271118164,1.8134400844574,,8,mark:clf,5.512905 3.291835 3.181868 4.227029 1.399947 2.001626 10.51329 6.417226 5.130783 0.8895949 3.952528 1.918395 0.94939 1.517144 1.262624,3.4777456600000000,12.012245148550000,,6,1,0,0,6.417226,5.130783
